-- Logs begin at Thu 2022-09-29 11:40:16 UTC, end at Thu 2022-09-29 13:00:32 UTC. --
Sep 29 12:38:21 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Sep 29 12:38:22 ubuntu dstat.sh[91998]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 29 12:38:22 ubuntu dstat.sh[91998]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 29 12:50:54 ubuntu dstat.sh[91998]: 29-09 12:50:54| 22   5  72   1   0|3307M  139M  178M 4217M|  15k   14k|   0  2012k|   0  84.0 |1704  2335 |0.96 1.27 1.16|1.0   0   0|   0     0 |   0     0 | 16  159    6   13    0
Sep 29 12:50:55 ubuntu dstat.sh[91998]: 29-09 12:50:55| 22   4  72   1   0|3306M  128M  178M 4228M|5486  2968 |  44k 1789k|2.00  72.1 |1571  2168 |0.96 1.27 1.16|2.0   0   0|   0     0 |   0     0 | 16  159    6   13    0
Sep 29 12:50:56 ubuntu dstat.sh[91998]: 29-09 12:50:56| 23   4  71   1   0|3307M  120M  179M 4234M|  11k 6901 |   0  9178k|   0   434 |2248  2240 |0.96 1.27 1.16|1.0   0   0|   0     0 |   0     0 | 16  159    6   13    0
Sep 29 12:50:57 ubuntu dstat.sh[91998]: 29-09 12:50:57| 21   4  66   8   0|3252M  196M  179M 4214M|  12k 9620 | 972k 1088k|14.0  35.0 |1506  2061 |0.96 1.27 1.16|2.0   0 2.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:50:58 ubuntu dstat.sh[91998]: 29-09 12:50:58| 22   5  72   0   0|3286M  160M  179M 4216M|4689  1780 |4096B  420k|1.00  19.0 |1439  2032 |0.96 1.26 1.16|1.0   0 5.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:50:59 ubuntu dstat.sh[91998]: 29-09 12:50:59| 24   7  66   0   0|3297M  149M  179M 4217M|3801  2080 | 104k  788k|2.00  13.0 |8649    18k|0.96 1.26 1.16|1.0   0  10|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:00 ubuntu dstat.sh[91998]: 29-09 12:51:00| 25   3  71   0   0|3275M  170M  179M 4217M|  20k 1728 |   0  2836k|   0  74.0 |1638  2037 |0.96 1.26 1.16|1.0   0 3.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:01 ubuntu dstat.sh[91998]: 29-09 12:51:01| 25   3  73   0   0|3294M  152M  179M 4217M|  21k 2296 |   0     0 |   0     0 |1536  1763 |0.96 1.26 1.16|2.0   0 2.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:02 ubuntu dstat.sh[91998]: 29-09 12:51:02| 25   6  67   0   0|3300M  146M  179M 4217M|8515  7320 |   0    24k|   0  6.00 |9825    20k|0.96 1.26 1.16|2.0   0  12|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:03 ubuntu dstat.sh[91998]: 29-09 12:51:03| 23   3  72   0   0|3279M  166M  179M 4217M|5285  2356 |   0    80k|   0  1.00 |1287  1769 |0.96 1.26 1.16|2.0   0 2.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:04 ubuntu dstat.sh[91998]: 29-09 12:51:04| 24   4  71   0   0|3243M  202M  179M 4217M|4577  2318 |   0   817k|   0  20.0 |1490  2062 |0.96 1.26 1.16|2.0   0 6.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:05 ubuntu dstat.sh[91998]: 29-09 12:51:05| 24   3  73   0   0|3249M  196M  179M 4217M|5727  2642 |   0     0 |   0     0 |1695  2430 |0.96 1.26 1.16|2.0   0  43|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:06 ubuntu dstat.sh[91998]: 29-09 12:51:06| 25   7  67   0   0|3246M  200M  179M 4217M|3531  2431 |   0   148k|   0  5.01 |8951    18k|0.96 1.26 1.16|3.0   0 8.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:07 ubuntu dstat.sh[91998]: 29-09 12:51:07| 25   3  70   0   0|3250M  195M  179M 4217M|  19k   17k|   0   283k|   0  27.0 |1611  2357 |0.96 1.26 1.16|1.0   0 6.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:08 ubuntu dstat.sh[91998]: 29-09 12:51:08| 24   4  72   1   0|3272M  173M  179M 4217M|6313  1906 | 104k  480k|3.00  33.0 |1492  2148 |1.05 1.27 1.16|1.0   0 4.0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:09 ubuntu dstat.sh[91998]: 29-09 12:51:09| 26   2  72   0   0|3276M  169M  179M 4217M|6658  2513 |   0     0 |   0     0 |1274  1942 |1.05 1.27 1.16|1.0   0   0|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:10 ubuntu dstat.sh[91998]: 29-09 12:51:10| 23   5  71   0   0|3233M  212M  179M 4217M|3435  1801 |   0  4094B|   0  1.00 |1586  2203 |1.05 1.27 1.16|2.0   0  54|   0     0 |   0     0 | 16  158    6   13    0
Sep 29 12:51:11 ubuntu dstat.sh[91998]: 29-09 12:51:11| 24   6  69   0   0|3253M  187M  179M 4222M|  15k   14k|   0  5654k|   0  35.0 |5540    11k|1.05 1.27 1.16|3.0   0  43|   0     0 |   0     0 | 16  158    6   10    0
Sep 29 12:51:12 ubuntu dstat.sh[91998]: 29-09 12:51:12| 23   8  68   0   0|3258M  173M  180M 4231M|8813  7323 |   0    12M|   0  59.0 |4472  9704 |1.05 1.27 1.16|2.0   0 2.0|   0     0 |   0     0 | 16  158    6   10    0
Sep 29 12:51:13 ubuntu dstat.sh[91998]: 29-09 12:51:13| 25   3  69   0   0|3272M  156M  180M 4233M|  21k   18k|   0   379k|   0  12.0 |1565  2316 |1.04 1.26 1.16|2.0   0 5.0|   0     0 |   0     0 | 16  158    6   10    0
Sep 29 12:51:14 ubuntu dstat.sh[91998]: 29-09 12:51:14| 26   2  71   1   0|3275M  153M  180M 4233M|  14k   11k|  16k  544k|3.00  12.0 |1456  2193 |1.04 1.26 1.16|1.0   0   0|   0     0 |   0     0 | 16  158    6   10    0
Sep 29 12:51:15 ubuntu dstat.sh[91998]: 29-09 12:51:15|  9   1  89   0   0|3275M  152M  180M 4234M|  17k 6456 |   0   696k|   0  32.0 |1343  1851 |1.04 1.26 1.16|1.0   0   0|   0     0 |   0     0 | 16  159    6   10    0
Sep 29 12:51:16 ubuntu dstat.sh[91998]: 29-09 12:51:16| 21   1  76   2   0|3280M  140M  180M 4241M|  32k 5206 |3917k  449k|18.0  9.01 |1675  1763 |1.04 1.26 1.16|  0   0   0|   0     0 |   0     0 | 16  159    6   10    0
Sep 29 12:51:17 ubuntu dstat.sh[91998]: 29-09 12:51:17| 16   1  79   3   0|3281M  135M  180M 4246M|  14k   12k|2258k  751k|6.99  50.9 |1369  1906 |1.04 1.26 1.16|1.0   0   0|   0     0 |   0     0 | 16  159    6    8    0
Sep 29 12:51:18 ubuntu dstat.sh[91998]: 29-09 12:51:18| 17   1  80   0   0|3285M  129M  180M 4247M|  13k   10k| 200k 1144k|3.00  55.0 |1614  2394 |1.04 1.26 1.16|  0   0   0|   0     0 |   0     0 | 16  159    6    8    0
Sep 29 12:51:19 ubuntu dstat.sh[91998]: 29-09 12:51:19|  8   2  88   1   0|3297M  117M  180M 4247M|  26k 5429 |  24k  320k|1.00  10.0 |1325  2775 |1.04 1.26 1.16|5.0   0  32|   0     0 |   0     0 | 16  160    6    7    0
Sep 29 12:51:20 ubuntu dstat.sh[91998]: 29-09 12:51:20| 11   4  84   0   0|3290M  152M  180M 4220M| 136k 5905 |   0     0 |   0     0 |1937  3540 |1.04 1.26 1.16|1.0   0 3.0|   0     0 |   0     0 | 16  160    6    8    0
Sep 29 12:51:21 ubuntu dstat.sh[91998]: 29-09 12:51:21|  6   1  91   0   0|3290M  150M  180M 4221M|1065k   27k|   0  1251k|   0  6.00 |1962  2447 |1.04 1.26 1.16|1.0   0 1.0|   0     0 |   0     0 | 16  160    6    5    0
Sep 29 12:51:22 ubuntu dstat.sh[91998]: 29-09 12:51:22| 11   1  86   0   0|3289M  145M  180M 4228M|3190k   44k|   0   324k|   0  6.00 |2574  2200 |1.04 1.26 1.16|1.0   0 1.0|   0     0 |   0     0 | 16  160    6    5    0
Sep 29 12:51:23 ubuntu dstat.sh[91998]: 29-09 12:51:23| 14   1  83   1   0|3294M  140M  180M 4228M|  61k 7105 |   0  3678k|   0  20.0 |1319  1846 |1.12 1.27 1.16|1.0   0 2.0|   0     0 |   0     0 | 16  160    6    5    0
Sep 29 12:51:24 ubuntu dstat.sh[91998]: 29-09 12:51:24| 17   1  79   1   0|3295M  138M  180M 4228M|9339  9688 | 176k  804k|4.00  30.0 |1368  1911 |1.12 1.27 1.16|2.0   0   0|   0     0 |   0     0 | 16  160    6    5    0
Sep 29 12:51:25 ubuntu dstat.sh[91998]: 29-09 12:51:25| 21   1  76   0   0|3295M  134M  180M 4232M|8190  6147 |1928k  540k|6.00  12.0 |1238  1741 |1.12 1.27 1.16|2.0   0   0|   0     0 |   0     0 | 16  160    6    4    0
Sep 29 12:51:26 ubuntu dstat.sh[91998]: 29-09 12:51:26| 17   1  80   2   0|3296M  132M  180M 4233M|9032  8039 | 336k  684k|4.00  21.0 |1284  1836 |1.12 1.27 1.16|1.0   0   0|   0     0 |   0     0 | 16  160    6    4    0
Sep 29 12:51:27 ubuntu dstat.sh[91998]: 29-09 12:51:27| 20   3  72   3   0|3299M  128M  180M 4234M|  53k   21k| 852k   63M|5.00   484 |2376  2113 |1.12 1.27 1.16|  0   0   0|   0     0 |   0     0 | 16  160    6    6    0
Sep 29 12:51:28 ubuntu dstat.sh[91998]: 29-09 12:51:28| 18   1  81   0   0|3300M  126M  180M 4235M|  81k 7825 |  84k  888k|1.00  40.0 |1573  2269 |1.03 1.25 1.16|1.0   0   0|   0     0 |   0     0 | 16  160    6    6    0
Sep 29 12:51:29 ubuntu dstat.sh[91998]: 29-09 12:51:29| 12   1  86   0   0|3302M  123M  180M 4236M| 617k 8077 |   0   892k|   0  9.00 |1420  1847 |1.03 1.25 1.16|1.0   0 2.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:30 ubuntu dstat.sh[91998]: 29-09 12:51:30|  6   1  91   0   0|3302M  118M  180M 4241M|2558k   17k|   0   400k|   0  9.00 |1808  1813 |1.03 1.25 1.16|4.0   0 2.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:31 ubuntu dstat.sh[91998]: 29-09 12:51:31| 13   4  82   0   0|3305M  135M  180M 4222M|7226k   49k|   0  9384k|   0  16.0 |3358  2314 |1.03 1.25 1.16|  0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:32 ubuntu dstat.sh[91998]: 29-09 12:51:32|  7   1  90   0   0|3306M  132M  180M 4224M|1152k   11k|   0  3764k|   0  26.0 |1472  1823 |1.03 1.25 1.16|  0   0 1.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:33 ubuntu dstat.sh[91998]: 29-09 12:51:33|  7   2  92   0   0|3305M  133M  180M 4224M| 185k   13k|   0   652k|   0  15.0 |1256  1801 |0.94 1.23 1.15|  0   0 3.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:34 ubuntu dstat.sh[91998]: 29-09 12:51:34|  7   1  92   0   0|3304M  132M  180M 4225M| 699k 9752 |   0  1148k|   0  15.0 |1378  1838 |0.94 1.23 1.15|  0   0 2.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:35 ubuntu dstat.sh[91998]: 29-09 12:51:35|  7   2  89   0   0|3303M  133M  180M 4226M| 333k 8958 |   0   800k|   0  15.0 |1358  2010 |0.94 1.23 1.15|1.0   0 3.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:36 ubuntu dstat.sh[91998]: 29-09 12:51:36| 17   0  80   1   0|3305M  131M  180M 4226M|  44k 7808 | 124k  532k|2.00  15.0 |1340  1798 |0.94 1.23 1.15|  0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:37 ubuntu dstat.sh[91998]: 29-09 12:51:37| 19   1  78   0   0|3305M  130M  180M 4226M|  50k   20k|   0   572k|   0  25.0 |1561  2232 |0.94 1.23 1.15|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:38 ubuntu dstat.sh[91998]: 29-09 12:51:38| 25   1  71   0   0|3316M  118M  180M 4228M|5647  3973 |   0   760k|   0  54.0 |1619  2326 |0.95 1.23 1.15|2.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:39 ubuntu dstat.sh[91998]: 29-09 12:51:39| 20   6  72   1   0|3307M  118M  183M 4233M|4846  2583 |   0  4299k|   0   112 |1756  2335 |0.95 1.23 1.15|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:40 ubuntu dstat.sh[91998]: 29-09 12:51:40| 22   6  72   0   0|3309M  140M  183M 4210M|5142  3788 |   0  1069k|   0  31.0 |1449  1971 |0.95 1.23 1.15|1.0   0 1.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:41 ubuntu dstat.sh[91998]: 29-09 12:51:41| 21   7  71   1   0|3316M  152M  183M 4192M|  16k   15k|   0  1484k|   0  69.0 |1845  2574 |0.95 1.23 1.15|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:42 ubuntu dstat.sh[91998]: 29-09 12:51:42| 23   4  71   1   0|3318M  142M  184M 4200M|  36k 3554 |   0    13M|   0   101 |1981  2000 |0.95 1.23 1.15|2.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:43 ubuntu dstat.sh[91998]: 29-09 12:51:43| 24   5  69   1   0|3315M  133M  184M 4212M|  22k   18k|   0  4173k|   0  66.0 |1891  2571 |1.03 1.24 1.16|1.0   0 2.0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:44 ubuntu dstat.sh[91998]: 29-09 12:51:44| 24   4  71   1   0|3316M  123M  185M 4220M|  16k   12k|   0  1544k|   0  68.0 |1802  2493 |1.03 1.24 1.16|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:45 ubuntu dstat.sh[91998]: 29-09 12:51:45| 22   5  71   0   0|3317M  149M  185M 4193M|4561  2356 |   0  1816k|   0  41.0 |1469  1977 |1.03 1.24 1.16|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:46 ubuntu dstat.sh[91998]: 29-09 12:51:46| 23   4  72   1   0|3316M  140M  186M 4202M|6208  2125 |   0  1374k|   0  43.1 |1427  1997 |1.03 1.24 1.16|1.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:47 ubuntu dstat.sh[91998]: 29-09 12:51:47| 23   4  71   1   0|3316M  125M  186M 4217M|8511  7183 |   0  1175k|   0  55.9 |1476  1967 |1.03 1.24 1.16|3.0   0   0|   0     0 |   0     0 | 16  160    6    3    0
Sep 29 12:51:48 ubuntu dstat.sh[91998]: 29-09 12:51:48| 10   1  87   0   0|3316M  122M  187M 4219M|  11k 6661 |  24k 9745k|1.00  79.0 |1403  2157 |0.95 1.22 1.15|1.0 1.0   0|   0     0 |   0     0 | 16  161    5    3    0
Sep 29 12:51:49 ubuntu dstat.sh[91998]: 29-09 12:51:49| 22   4  71   1   0|3265M  200M  187M 4192M|5007  2818 |  56k  772k|7.00  10.0 |1353  1959 |0.95 1.22 1.15|2.0   0 3.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:50 ubuntu dstat.sh[91998]: 29-09 12:51:50| 23   4  72   0   0|3291M  173M  187M 4193M|4189  2288 |   0     0 |   0     0 |1293  1796 |0.95 1.22 1.15|2.0   0 4.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:51 ubuntu dstat.sh[91998]: 29-09 12:51:51| 24   6  66   1   0|3311M  152M  187M 4194M|9098  2296 | 112k    0 |5.00     0 |8189    18k|0.95 1.22 1.15|2.0   0 6.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:52 ubuntu dstat.sh[91998]: 29-09 12:51:52| 22   7  70   0   0|3312M  151M  187M 4194M|9953  7118 |   0     0 |   0     0 |1374  1891 |0.95 1.22 1.15|2.0   0 7.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:53 ubuntu dstat.sh[91998]: 29-09 12:51:53| 25   3  72   0   0|3278M  185M  187M 4194M|8929  2302 |   0   120k|   0  2.00 |1317  1818 |0.95 1.21 1.15|4.0   0 2.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:54 ubuntu dstat.sh[91998]: 29-09 12:51:54| 23   4  72   0   0|3305M  158M  187M 4194M|  29k 5267 |   0  2372k|   0  16.0 |1632  1910 |0.95 1.21 1.15|2.0   0 2.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:55 ubuntu dstat.sh[91998]: 29-09 12:51:55| 27   7  66   0   0|3313M  150M  187M 4194M|  15k 2799 |   0    24k|   0  5.99 |5766    13k|0.95 1.21 1.15|1.0   0 9.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:56 ubuntu dstat.sh[91998]: 29-09 12:51:56| 21   7  71   0   0|3316M  147M  187M 4194M|5452  2018 |   0    80k|   0  1.00 |1290  1766 |0.95 1.21 1.15|1.0   0 3.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:57 ubuntu dstat.sh[91998]: 29-09 12:51:57| 26   2  72   0   0|3271M  191M  187M 4194M|  10k 7548 |   0    12k|   0  1.00 |1238  1711 |0.95 1.21 1.15|1.0   0 2.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:58 ubuntu dstat.sh[91998]: 29-09 12:51:58| 19   6  70   4   0|3270M  192M  187M 4194M|5031  3856 | 220k   12M|7.00   401 |1860  3348 |0.96 1.21 1.15|2.0   0 6.0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:51:59 ubuntu dstat.sh[91998]: 29-09 12:51:59| 17   5  72   4   0|3282M  178M  187M 4197M|6835  2367 |1334k    0 | 240     0 |1717  2211 |0.96 1.21 1.15|1.0   0   0|   0     0 |   0     0 | 16  158    5    3    0
Sep 29 12:52:00 ubuntu dstat.sh[91998]: 29-09 12:52:00| 23   4  71   2   0|3287M  171M  187M 4198M| 125k  124k| 556k 1551k|71.0  35.0 |2247  3663 |0.96 1.21 1.15|1.0   0   0|   0     0 |   0     0 | 16  159    5    3    0
Sep 29 12:52:01 ubuntu dstat.sh[91998]: 29-09 12:52:01| 26   4  68   1   0|3288M  169M  187M 4199M| 306k  305k|  80k 1504k|10.0   133 |3435  7096 |0.96 1.21 1.15|2.0   0   0|   0     0 |   0     0 | 16  161    5    7    0
Sep 29 12:52:02 ubuntu dstat.sh[91998]: 29-09 12:52:02| 30   4  65   1   0|3291M  167M  187M 4199M| 276k  274k|   0   868k|   0   128 |3400  6020 |0.96 1.21 1.15|1.0   0   0|   0     0 |   0     0 | 16  160    5   10    0
Sep 29 12:52:03 ubuntu dstat.sh[91998]: 29-09 12:52:03| 15  17  65   1   0|3229M  228M  187M 4199M|4240  2430 |  20k  132k|3.00  9.00 |2707  4347 |0.96 1.21 1.15|1.0   0 278|   0     0 |   0     0 | 16  160    5   10    0
Sep 29 12:52:04 ubuntu dstat.sh[91998]: 29-09 12:52:04| 20   9  70   0   0|3243M  214M  187M 4199M|6835  3194 |   0   432k|   0  19.0 |2340  3581 |0.96 1.21 1.15|1.0   0 150|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:05 ubuntu dstat.sh[91998]: 29-09 12:52:05| 26   5  67   1   0|3267M  190M  187M 4200M|5676  2430 |   0  3788k|   0   216 |4793    11k|0.96 1.21 1.15|3.0   0 9.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:06 ubuntu dstat.sh[91998]: 29-09 12:52:06| 23   6  71   0   0|3276M  180M  187M 4200M|3911  1952 |   0   240k|   0  10.0 |2565  5075 |0.96 1.21 1.15|3.0   0 7.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:07 ubuntu dstat.sh[91998]: 29-09 12:52:07| 24   4  70   0   0|3278M  179M  187M 4200M|  19k   15k|   0   148k|   0  13.0 |1675  2269 |0.96 1.21 1.15|2.0   0 6.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:08 ubuntu dstat.sh[91998]: 29-09 12:52:08| 25   3  71   1   0|3297M  160M  187M 4200M|  15k   13k|  12k  452k|3.00  39.0 |1472  2137 |0.97 1.20 1.14|4.0   0 2.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:09 ubuntu dstat.sh[91998]: 29-09 12:52:09| 20   5  71   5   0|3281M  175M  187M 4200M|  11k 1968 | 540k  140k|51.0  5.00 |2001  2858 |0.97 1.20 1.14|3.0   0  11|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:10 ubuntu dstat.sh[91998]: 29-09 12:52:10| 25   3  72   0   0|3300M  156M  187M 4200M|  36k 6852 |   0     0 |   0     0 |1952  2369 |0.97 1.20 1.14|2.0   0 6.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:11 ubuntu dstat.sh[91998]: 29-09 12:52:11| 21   6  69   3   0|3282M  172M  187M 4202M|  16k   14k| 492k  452k|46.0  13.0 |2661  4301 |0.97 1.20 1.14|3.0   0  12|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:12 ubuntu dstat.sh[91998]: 29-09 12:52:12| 22   5  70   1   0|3247M  206M  188M 4203M|  17k   16k|8192B  904k|1.00  65.0 |2000  3161 |0.97 1.20 1.14|4.0   0  50|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:13 ubuntu dstat.sh[91998]: 29-09 12:52:13| 27   8  63   0   0|3267M  187M  188M 4203M|  20k   18k|   0    75M|   0   240 |7424    14k|0.97 1.20 1.14|2.0   0 9.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:14 ubuntu dstat.sh[91998]: 29-09 12:52:14| 24   4  70   0   0|3275M  178M  188M 4203M|  13k   12k|   0  1443k|   0  14.0 |3549  6561 |0.97 1.20 1.14|3.0   0 6.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:15 ubuntu dstat.sh[91998]: 29-09 12:52:15| 23   5  70   1   0|3281M  172M  188M 4203M|4689  2573 |   0  2953k|   0   308 |2045  2070 |0.97 1.20 1.14|2.0   0 6.0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:16 ubuntu dstat.sh[91998]: 29-09 12:52:16| 15  14  69   0   0|3231M  223M  188M 4203M|4585  2048 |   0  4095B|   0  1.00 |2395  3678 |0.97 1.20 1.14|1.0   0 218|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:17 ubuntu dstat.sh[91998]: 29-09 12:52:17| 13  20  66   0   0|3231M  222M  188M 4203M|9072  7265 |   0    28k|   0  7.00 |2745  4318 |0.97 1.20 1.14|2.0   0 331|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:18 ubuntu dstat.sh[91998]: 29-09 12:52:18| 22   6  72   1   0|3262M  191M  188M 4203M|  11k 4561 |  16k  729k|2.00  31.0 |1711  2581 |0.97 1.20 1.14|1.0   0  50|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:19 ubuntu dstat.sh[91998]: 29-09 12:52:19| 23   5  70   1   0|3288M  165M  188M 4203M|4363  2589 |  24k   53M|4.01   154 |1456  1751 |0.97 1.20 1.14|2.0   0   0|   0     0 |   0     0 | 16  160    6   10    0
Sep 29 12:52:20 ubuntu dstat.sh[91998]: 29-09 12:52:20| 35   8  57   0   0|3232M  221M  188M 4203M| 152k  145k|   0    84k|   0  5.99 |2522  6033 |0.97 1.20 1.14|2.0   0  35|   0     0 |   0     0 | 16  160    6   15    0
Sep 29 12:52:21 ubuntu dstat.sh[91998]: 29-09 12:52:21| 19  10  70   0   0|3259M  194M  188M 4203M|  38k 2182 |4092B 8183B|1.00  2.00 |2296  2611 |0.97 1.20 1.14|1.0   0 114|   0     0 |   0     0 | 16  160    6   15    0
Sep 29 12:52:22 ubuntu dstat.sh[91998]: 29-09 12:52:22| 26   3  70   0   0|3276M  176M  188M 4203M|9841  7002 |   0   108k|   0  7.98 |1405  1992 |0.97 1.20 1.14|4.0   0   0|   0     0 |   0     0 | 16  160    6   15    0
Sep 29 12:52:23 ubuntu dstat.sh[91998]: 29-09 12:52:23| 26   3  69   0   0|3292M  160M  188M 4203M|  97k   90k|   0   280k|   0  18.0 |1708  2498 |0.89 1.18 1.14|2.0   0 3.0|   0     0 |   0     0 | 16  160    6   20    0
Sep 29 12:52:24 ubuntu dstat.sh[91998]: 29-09 12:52:24| 22   7  71   0   0|3260M  192M  188M 4203M|6710  4644 |   0  2373k|   0  22.0 |1595  2367 |0.89 1.18 1.14|2.0   0  77|   0     0 |   0     0 | 16  160    6   20    0
Sep 29 12:52:25 ubuntu dstat.sh[91998]: 29-09 12:52:25| 24   3  72   0   0|3278M  175M  188M 4203M|4632  3650 |   0   100k|   0  7.01 |1370  2037 |0.89 1.18 1.14|2.0   0   0|   0     0 |   0     0 | 16  160    6   20    0
Sep 29 12:52:26 ubuntu dstat.sh[91998]: 29-09 12:52:26| 25   2  72   0   0|3291M  161M  188M 4203M|  91k   89k|   0    72k|   0  5.99 |1491  2310 |0.89 1.18 1.14|2.0   0   0|   0     0 |   0     0 | 16  160    6   24    0
Sep 29 12:52:27 ubuntu dstat.sh[91998]: 29-09 12:52:27| 19  13  68   0   0|3230M  222M  188M 4203M|  17k   16k|   0    20k|   0  3.00 |1939  2873 |0.89 1.18 1.14|2.0   0 134|   0     0 |   0     0 | 16  160    6   24    0
Sep 29 12:52:28 ubuntu dstat.sh[91998]: 29-09 12:52:28| 22   5  72   0   0|3230M  223M  188M 4203M|6032  2856 |   0   132k|   0  14.0 |1374  1953 |0.90 1.17 1.14|2.0   0   0|   0     0 |   0     0 | 16  160    6   24    0
Sep 29 12:52:29 ubuntu dstat.sh[91998]: 29-09 12:52:29| 21   6  71   1   0|3230M  223M  188M 4203M|4474  2620 |   0  6064k|   0   402 |1974  1727 |0.90 1.17 1.14|2.0   0   0|   0     0 |   0     0 | 16  160    6   22    0
Sep 29 12:52:30 ubuntu dstat.sh[91998]: 29-09 12:52:30| 15  16  68   0   0|3231M  222M  188M 4203M|3398  1728 |   0   400k|   0  26.0 |2419  3825 |0.90 1.17 1.14|3.0   0 263|   0     0 |   0     0 | 16  160    6   22    0
Sep 29 12:52:31 ubuntu dstat.sh[91998]: 29-09 12:52:31| 13  19  67   0   0|3230M  222M  188M 4203M|8433  2624 |   0    72k|   0  9.00 |2681  4093 |0.90 1.17 1.14|1.0   0 313|   0     0 |   0     0 | 16  160    6   22    0
Sep 29 12:52:32 ubuntu dstat.sh[91998]: 29-09 12:52:32| 13  18  67   1   0|3232M  220M  188M 4204M|  10k 6791 |  36k  188k|3.00  17.0 |2684  4248 |0.90 1.17 1.14|2.0   0 264|   0     0 |   0     0 | 16  160    6   22    0
Sep 29 12:52:33 ubuntu dstat.sh[91998]: 29-09 12:52:33| 13   5  69  12   0|3232M  219M  188M 4205M|  19k   15k|1457k  520k|57.0  31.0 |1598  2268 |0.99 1.19 1.14|1.0   0  24|   0     0 |   0     0 | 16  160    6   24    0
