"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","29 Sep 2022 12:38:22 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
29-09 12:48:52,24.752,8.251,63.006,0.250,0,3403112,120676,178760,4320020,12593.234,6571.644,92.009,3664.359,8.001,24.002,4951,11464,1.050,1.400,1.180,1,0,0,0,0,16,135,5,1,0
29-09 12:48:53,18.248,11.249,64.742,3.999,0,3015744,563324,177456,4266060,8746.880,2571.671,167.978,239.969,13.998,29.996,2490,4032,1.040,1.390,1.180,1,0,108.986,0,0,16,135,5,1,0
29-09 12:48:54,16.499,2.500,71.995,8.999,0,3036604,541948,177464,4266628,7150.542,5048.677,943.940,179.988,9.999,11.999,1236,1738,1.040,1.390,1.180,1,0,1.000,0,0,16,135,5,1,0
29-09 12:48:55,22.749,2.750,71.997,1.500,0,3062808,515072,177464,4267300,4118.827,3019.873,483.980,0,6.000,0,1225,1722,1.040,1.390,1.180,1,0,0,0,0,16,135,5,1,0
29-09 12:48:56,21.995,1.750,71.984,3.249,0,3068332,509284,177468,4267544,125637.857,124599.090,91.979,1843.587,1.000,10.998,1566,2376,1.040,1.390,1.180,1,0,0,0,0,16,137,5,6,0
29-09 12:48:57,20.997,8.499,69.741,0,0,3034312,543288,177468,4267560,37993.099,7533.028,0,0,0,0,2060,2449,1.040,1.390,1.180,2,0,81.989,0,0,16,137,5,6,0
29-09 12:48:58,24.741,2.749,71.975,0,0,3065020,512576,177468,4267564,12602.539,1727.389,0,0,0,0,1336,2667,1.040,1.390,1.180,1,0,0,0,0,16,137,5,6,0
29-09 12:48:59,23.503,5.001,71.260,0,0,3010056,567512,177472,4267588,125888.247,124150.009,0,112.015,0,2.000,1802,2870,1.040,1.390,1.180,1,0,45.006,0,0,16,137,5,9,0
29-09 12:49:00,22.761,3.502,73.034,0,0,3041268,536296,177472,4267592,4844.248,1944.902,0,0,0,0,1207,1660,1.040,1.390,1.180,1,0,1.000,0,0,16,137,5,9,0
29-09 12:49:01,25.256,2.001,71.768,0.250,0,3064712,512828,177472,4267616,66223.556,64614.154,80.020,0,10.003,0,1472,2149,1.040,1.390,1.180,1,0,0,0,0,16,140,5,10,0
29-09 12:49:02,26.489,3.748,68.472,0,0,3074204,501428,177492,4269500,7624309.155,7620968.508,0,223.909,0,23.990,2990,5483,1.040,1.390,1.180,1,0,0,0,0,16,141,5,12,0
29-09 12:49:03,25.253,4.501,68.509,0.250,0,3078996,496456,177512,4269660,3315195.660,3314263.540,0,412.053,0,38.005,2745,5716,1.030,1.380,1.180,1,0,2.000,0,0,16,141,5,12,0
29-09 12:49:04,26.280,7.438,65.699,0,0,3082780,446768,177540,4315020,57209844.870,57201718.990,0,487.910,0,22.809,2536,4418,1.030,1.380,1.180,1,0,0,0,0,16,140,6,12,0
29-09 12:49:05,23.197,10.338,65.810,1.261,0,3004044,450592,177548,4388284,78947082.092,78945790.107,262.229,258.195,12.103,19.163,1666,2592,1.030,1.380,1.180,3,0,43.369,0,0,16,137,6,14,0
29-09 12:49:06,13.496,19.244,60.480,3.749,0.250,3018436,435384,177552,4388828,4290.601,1839.400,387.874,1375.552,35.988,175.943,3494,5085,1.030,1.380,1.180,1,0,198.935,0,0,16,137,6,14,0
29-09 12:49:07,15.003,19.004,65.515,0,0,3019556,434068,177572,4389000,37667.551,17897.063,36.008,316.072,4.001,22.005,3259,4809,1.030,1.380,1.180,2,0,260.059,0,0,16,137,6,14,0
29-09 12:49:08,13.501,17.001,67.503,0.250,0,3018148,435268,177584,4389196,15826.601,1986.075,0,1124.043,0,75.003,3141,4601,1.190,1.410,1.190,1,0,271.010,0,0,16,137,6,14,0
29-09 12:49:09,12.497,19.245,66.233,0.750,0,3018924,434436,177584,4389240,4226.897,2407.372,19.995,23.994,2.999,5.998,2607,3829,1.190,1.410,1.190,1,0,243.936,0,0,16,137,6,14,0
29-09 12:49:10,19.756,15.505,62.019,1.250,0,3007232,444828,177592,4389472,4329.307,1944.587,44.013,200.060,5.002,13.004,3169,5553,1.190,1.410,1.190,1,0,120.036,0,0,16,137,6,14,0
29-09 12:49:11,34.037,17.269,46.050,2.002,0,3044748,406688,177600,4390192,15931.445,14234.587,312.342,124.136,6.007,12.013,3582,7425,1.190,1.410,1.190,2,0,128.140,0,0,16,138,6,14,0
29-09 12:49:12,43.961,6.244,47.208,2.248,0,3109052,342060,177620,4390344,9566.486,8547.393,199.822,347.691,7.993,21.980,1615,2075,1.190,1.410,1.190,2,0,0,0,0,16,138,6,14,0
29-09 12:49:13,39.240,3.999,46.238,9.248,0,3142824,307776,177628,4390728,19764.920,18267.305,211.946,223.942,9.997,19.995,1868,2493,1.260,1.420,1.190,2,0,1.999,0,0,16,138,6,14,0
29-09 12:49:14,46.502,8.750,41.002,4.250,0,3175008,273304,177640,4392960,16601.730,13232.582,532.023,296.013,43.002,20.001,2667,9309,1.260,1.420,1.190,3,0,0,0,0,16,138,6,14,0
29-09 12:49:15,27.242,9.747,56.234,5.498,0,3186592,260560,177672,4393960,7192.950,5723.369,467.867,843.760,21.994,48.986,2264,3500,1.260,1.420,1.190,1,0,125.964,0,0,16,137,6,14,0
29-09 12:49:16,13.250,18.250,67.751,0,0.250,3186848,260256,177672,4394008,3836.081,1840.039,0,12.000,0,3.000,2645,4162,1.260,1.420,1.190,1,0,267.006,0,0,16,137,6,14,0
29-09 12:49:17,17.501,17.251,63.004,0,0,3177372,269492,177672,4394544,19790.366,4246.293,0,16.001,0,4.000,3596,5846,1.260,1.420,1.190,1,0,174.012,0,0,16,137,6,14,0
29-09 12:49:18,21.751,12.001,65.253,0,0,3177516,269168,177672,4394480,21215.124,1952.103,0,0,0,0,3090,5540,1.240,1.410,1.190,1,0,30.002,0,0,16,137,6,14,0
29-09 12:49:19,47.260,19.254,32.757,0.500,0,3243008,203548,177672,4394344,5836.284,3400.748,12.003,0,2.000,0,2665,8729,1.240,1.410,1.190,3,0,143.031,0,0,16,137,6,15,0
29-09 12:49:20,45.981,5.997,47.480,0,0,3315964,130512,177672,4394364,10994.382,4013.314,0,119.950,0,1.999,1434,1843,1.240,1.410,1.190,2,0,0,0,0,16,138,6,14,0
29-09 12:49:21,28.550,7.764,47.083,15.527,0,3283444,176812,177560,4380896,37640.096,32757.522,961.689,96.169,29.051,3.005,1751,2499,1.240,1.410,1.190,2,0,15.026,0,0,16,139,6,14,0
29-09 12:49:22,39.693,4.993,45.935,8.738,0,3321160,137944,177560,4381772,34225.229,32000.399,391.442,6047.382,23.966,443.368,2562,2513,1.240,1.410,1.190,3,0,0.999,0,0,16,142,6,14,0
29-09 12:49:23,33.751,5.460,47.153,13.153,0,3352684,130908,177320,4359904,33628.294,25560.720,1147.547,16010.070,86.364,17.868,1716,2156,1.300,1.420,1.190,3,1,1.985,0,0,16,143,6,14,0
29-09 12:49:24,12.593,2.267,53.900,29.972,0,3296576,186844,177344,4360576,16652.545,14972.078,838.219,59900.401,104.777,429.184,2202,2958,1.300,1.420,1.190,2,0,7.052,0,0,16,144,6,14,0
29-09 12:49:25,10.498,2.000,72.738,14.498,0,3301772,179628,177344,4362244,13673.799,2911.531,1311.789,0,99.984,0,1312,1867,1.300,1.420,1.190,2,0,0,0,0,16,144,6,14,0
29-09 12:49:26,9.751,2.500,71.756,15.001,0,3297748,181816,177344,4363532,26618.316,1836.160,1212.105,0,146.013,0,1791,1996,1.300,1.420,1.190,0,1,0,0,0,16,144,6,14,0
29-09 12:49:27,8.994,3.748,70.455,13.491,0,3299112,176296,177364,4367584,34835.810,32076.567,3653.673,499.682,44.971,55.964,2191,4499,1.300,1.420,1.190,2,0,5.996,0,0,16,148,6,14,0
29-09 12:49:28,8.755,2.752,88.551,0.250,0,3298856,175752,177384,4368324,3386.944,1945.116,0,516.296,0,31.018,1622,6284,1.270,1.410,1.190,0,0,0,0,0,16,148,6,14,0
29-09 12:49:29,16.001,3.750,79.006,0,0,3330340,144216,177384,4368372,3497.276,2442.193,0,48.004,0,6.000,1393,2035,1.270,1.410,1.190,1,0,15.001,0,0,16,148,6,14,0
29-09 12:49:30,23.498,3.750,71.995,0.250,0,3359716,126576,177280,4356928,8535.394,5852.584,0,95.993,0,9.999,1342,1804,1.270,1.410,1.190,1,0,0,0,0,16,149,6,14,0
29-09 12:49:31,12.991,5.746,71.452,8.994,0,3300744,185288,177288,4357180,29452.296,28446.969,331.778,0,64.957,0,1639,2556,1.270,1.410,1.190,0,1,56.962,0,0,16,148,6,14,0
29-09 12:49:32,25.024,10.009,63.059,0.500,0.250,3341008,144624,177308,4357308,6167.816,3342.152,36.034,0,9.008,0,2303,3603,1.270,1.410,1.190,1,0,96.091,0,0,16,148,6,14,0
29-09 12:49:33,24.749,2.000,71.497,0,0,3363632,121976,177308,4357312,4543.796,2571.884,0,0,0,0,1301,1937,1.250,1.410,1.190,1,0,2.000,0,0,16,148,6,14,0
29-09 12:49:34,22.241,5.998,69.723,0.500,0,3311944,185880,177208,4345484,34930.342,32328.360,0,667.739,0,29.988,2083,3270,1.250,1.410,1.190,1,0,70.972,0,0,16,150,6,14,0
29-09 12:49:35,18.525,8.261,71.348,0.250,0,3341384,156400,177216,4345516,4606.301,2433.329,0,244.334,0,17.023,1883,3003,1.250,1.410,1.190,1,0,100.137,0,0,16,150,6,14,0
29-09 12:49:36,24.207,2.745,72.122,0,0,3360756,137028,177216,4345516,4547.923,1948.539,0,0,0,0,1243,1758,1.250,1.410,1.190,2,0,0,0,0,16,150,6,14,0
29-09 12:49:37,24.252,6.751,68.006,0,0,3313056,184700,177264,4345496,52889.337,51480.221,0,424.035,0,51.004,2366,3917,1.250,1.410,1.190,2,0,77.006,0,0,16,152,6,14,0
29-09 12:49:38,12.507,18.009,67.285,0.750,0,3298796,198780,177276,4345660,3523.836,1802.939,4.002,600.313,1.001,35.018,2549,4082,1.230,1.400,1.190,1,0,198.103,0,0,16,152,6,14,0
29-09 12:49:39,13.000,18.500,66.002,0.250,0,3298240,199256,177284,4345724,4036.105,2296.060,4.000,52.001,1.000,4.000,2431,4063,1.230,1.400,1.190,1,0,167.004,0,0,16,152,6,14,0
29-09 12:49:40,24.252,4.750,70.005,0.250,0,3327272,170172,177288,4345772,19417.282,13479.890,4.000,0,1.000,0,1488,2048,1.230,1.400,1.190,1,0,29.002,0,0,16,152,6,14,0
29-09 12:49:41,24.532,4.255,70.591,0,0,3350612,146816,177296,4345780,45059.171,13602.561,0,152.196,0,12.016,2029,2380,1.230,1.400,1.190,2,0,0,0,0,16,152,6,14,0
29-09 12:49:42,25.966,0.499,71.408,0,0,3357176,140216,177296,4345800,13167.961,11783.752,0,0,0,0,1213,1692,1.230,1.400,1.190,2,0,0,0,0,16,152,6,14,0
29-09 12:49:43,17.494,13.995,66.978,0,0,3294384,202852,177308,4345944,21332.131,17945.222,0,107.965,0,12.996,2610,3978,1.130,1.380,1.180,3,0,215.930,0,0,16,152,6,14,0
29-09 12:49:44,12.502,11.752,62.761,12.502,0,3296784,200232,177352,4346120,16698.822,13130.219,136.023,220.037,19.003,19.003,2223,3374,1.130,1.380,1.180,2,0,158.027,0,0,16,152,6,14,0
29-09 12:49:45,14.252,0.750,72.260,12.752,0,3304096,191948,177500,4346944,5384.727,2646.357,836.113,420.057,32.004,27.004,1325,1898,1.130,1.380,1.180,2,0,0,0,0,16,152,6,14,0
29-09 12:49:46,12.750,6.000,70.502,9.750,0,3298556,197200,177500,4347232,4555.137,2060.062,292.009,0,57.002,0,1710,2501,1.130,1.380,1.180,1,1,90.003,0,0,16,152,6,14,0
29-09 12:49:47,18.748,2.000,70.991,7.249,0,3309720,185736,177516,4347516,11229.506,9971.674,287.962,187.975,29.996,17.998,1465,2409,1.130,1.380,1.180,1,0,1.000,0,0,16,154,6,14,0
29-09 12:49:48,16.500,2.250,72.499,7.750,0,3319628,175328,177524,4348008,4329.931,2465.961,423.993,235.996,38.999,14.000,1343,1861,1.120,1.370,1.180,1,0,0,0,0,16,154,6,14,0
29-09 12:49:49,20.965,2.745,67.138,7.737,0,3323512,170928,177524,4348520,4938.733,2515.789,606.984,35.940,62.895,3.993,1349,1768,1.120,1.370,1.180,2,1,0,0,0,16,154,6,14,0
29-09 12:49:50,17.028,3.756,73.119,6.010,0,3330484,163280,177524,4349196,4791.796,2370.857,480.782,36.059,61.099,3.005,1335,1812,1.120,1.370,1.180,1,1,3.005,0,0,16,154,6,14,0
29-09 12:49:51,22.999,2.250,71.996,1.250,0,3336764,157060,177524,4349136,10207.500,2295.888,63.997,0,8.000,0,1267,1746,1.120,1.370,1.180,2,0,2.000,0,0,16,154,6,14,0
29-09 12:49:52,14.502,2.250,72.258,10.251,0,3348036,144956,177524,4349968,33294.829,7932.912,684.079,104.012,61.007,3.000,1700,1858,1.120,1.370,1.180,2,0,1.000,0,0,16,154,6,14,0
29-09 12:49:53,21.998,5.249,65.493,5.499,0,3352796,140100,177524,4350064,16741.175,2425.736,195.979,23.997,20.998,5.999,6511,15753,1.110,1.360,1.180,2,0,12.999,0,0,16,154,6,14,0
29-09 12:49:54,21.783,4.257,72.612,0.501,0,3331532,161324,177540,4350088,7193.056,4994.677,4.006,212.326,1.002,14.022,1298,1870,1.110,1.360,1.180,2,0,1.002,0,0,16,154,6,14,0
29-09 12:49:55,6.989,1.248,88.863,1.747,0,3331776,160880,177556,4350272,15865.583,5461.595,147.773,4688.784,5.991,349.462,1492,1737,1.110,1.360,1.180,0,0,0,0,0,16,155,6,14,0
29-09 12:49:56,2.500,0.250,96.486,0,0,3331996,160660,177556,4350272,10333.543,2863.596,0,0,0,0,1011,1562,1.110,1.360,1.180,0,0,0,0,0,16,156,6,14,0
29-09 12:49:57,7.252,0.750,90.773,0,0,3333244,158612,177584,4351044,147091.920,13025.269,0,444.111,0,24.006,1355,2051,1.110,1.360,1.180,1,0,0,0,0,16,156,6,9,0
29-09 12:49:58,9.501,1.250,87.259,0,0,3334500,156752,177600,4351632,538201.282,17497.732,0,312.031,0,18.002,1592,2282,1.020,1.340,1.170,1,0,0,0,0,16,156,6,9,0
29-09 12:49:59,21.275,4.005,74.838,0.250,0,3351800,134088,177860,4356736,336154.301,10215.953,0,881.031,0,3.004,1519,1921,1.020,1.340,1.170,4,0,2.002,0,0,16,156,6,8,0
29-09 12:50:00,20.473,3.745,72.156,2.247,0,3351828,133952,177880,4356824,6728.200,1799.646,115.848,291.619,13.982,3.995,1303,1761,1.020,1.340,1.170,1,0,1.997,0,0,16,156,6,8,0
29-09 12:50:01,23.505,5.001,71.016,0.500,0,3335924,146768,178276,4359516,3949.893,2586.585,20.005,36.008,3.001,5.001,1954,3076,1.020,1.340,1.170,1,0,0,0,0,16,156,6,6,0
29-09 12:50:02,25.526,0.501,72.574,0.501,0,3337716,144972,178276,4359520,8416.619,7040.209,8.008,0,2.002,0,1200,1629,1.020,1.340,1.170,0,1,0,0,0,16,156,6,6,0
29-09 12:50:03,20.476,4.245,71.417,3.746,0,3340276,137692,178844,4363668,5407.732,2680.893,35.958,1298.495,8.990,5.993,1348,1925,1.020,1.330,1.170,1,0,1.998,0,0,16,156,6,3,0
29-09 12:50:04,25.281,5.757,66.582,0,0,3364764,124348,178864,4352908,3830.716,2233.750,0,2082.564,0,80.099,7174,15104,1.020,1.330,1.170,2,0,7.009,0,0,16,156,6,3,0
29-09 12:50:05,22.502,5.751,71.256,0.250,0,3345100,143984,178868,4352932,19663.730,2356.207,0,1392.123,0,184.016,3350,5281,1.020,1.330,1.170,2,0,8.001,0,0,16,156,6,1,0
29-09 12:50:06,14.231,14.481,70.406,0,0,3296952,199712,178868,4345360,20525.598,2400.795,0,0,0,0,2667,3925,1.020,1.330,1.170,1,0,250.665,0,0,16,154,6,1,0
29-09 12:50:07,23.782,7.260,69.344,0,0,3328208,168392,178900,4345392,18098.415,17013.952,0,516.697,0,30.041,1807,2728,1.020,1.330,1.170,1,0,53.072,0,0,16,154,6,1,0
29-09 12:50:08,26.249,3.750,70.248,0,0,3347604,148596,178908,4345784,4921.882,1801.957,0,287.993,0,20.000,1386,1844,1.020,1.330,1.170,1,0,0,0,0,16,154,6,1,0
29-09 12:50:09,23.719,4.244,71.156,0.250,0,3296504,199604,178908,4345860,113149.755,110308.503,71.905,0,1.997,0,1709,2532,1.020,1.330,1.170,1,0,20.972,0,0,16,154,6,4,0
29-09 12:50:10,16.519,11.764,70.582,0,0,3319292,176768,178916,4345900,5174.993,1730.003,0,96.111,0,5.006,2184,3368,1.020,1.330,1.170,1,0,177.205,0,0,16,154,6,4,0
29-09 12:50:11,25.224,3.247,71.178,0,0,3341960,154088,178932,4345896,15070.748,13745.090,0,107.891,0,11.988,1425,2074,1.020,1.330,1.170,1,0,0,0,0,16,154,6,4,0
29-09 12:50:12,24.246,2.500,71.240,0.750,0,3296804,199128,178936,4346008,54220.138,53087.302,63.991,179.974,3.000,10.998,1482,2208,1.020,1.330,1.170,1,0,1.000,0,0,16,154,6,4,0
29-09 12:50:13,18.772,10.762,69.080,0,0,3322852,173040,178956,4346028,19253.160,17705.379,0,128.147,0,13.015,2122,3219,1.020,1.320,1.170,1,0,127.146,0,0,16,154,6,4,0
29-09 12:50:14,24.471,3.995,71.664,0.250,0,3349584,146296,178964,4346032,13994.207,11360.368,0,127.847,0,10.987,1528,2131,1.020,1.320,1.170,1,0,0,0,0,16,154,6,4,0
29-09 12:50:15,23.753,4.251,70.759,0.250,0,3303524,192240,178988,4346120,76621.114,73432.693,0,536.071,0,28.004,1766,2614,1.020,1.320,1.170,1,0,48.006,0,0,16,154,6,6,0
29-09 12:50:16,24.250,2.500,72.500,0,0,3333248,162504,178992,4346128,11548.035,2130.006,0,64.000,0,4.000,1423,1775,1.020,1.320,1.170,2,0,1.000,0,0,16,154,6,6,0
29-09 12:50:17,25.781,3.004,70.586,0,0,3357744,137996,179028,4346104,112657.104,88506.713,0,136.166,0,18.022,1946,2505,1.020,1.320,1.170,1,0,0,0,0,16,156,5,6,0
29-09 12:50:18,24.500,3.000,72.250,0,0.250,3326168,169500,179036,4346164,37695.113,34176.103,0,188.001,0,11.000,1524,2143,1.020,1.320,1.170,1,0,15.000,0,0,16,154,5,7,0
29-09 12:50:19,34.957,7.241,57.180,0,0,3346100,149544,179036,4346172,11817.594,9188.799,0,47.942,0,2.996,1985,5748,1.020,1.320,1.170,1,0,33.959,0,0,16,154,5,8,0
29-09 12:50:20,25.241,2.749,70.725,0.500,0,3359888,135620,179128,4346216,137387.228,133347.662,0,543.807,0,82.971,2325,3688,1.020,1.320,1.170,2,0,0,0,0,16,154,5,8,2
29-09 12:50:21,27.500,3.750,67.751,0,0,3329380,165644,179140,4346444,54865.768,46580.652,0,240.003,0,16.000,1521,2228,1.020,1.320,1.170,1,0,6.000,0,0,16,154,5,9,0
29-09 12:50:22,24.745,3.249,71.236,0.250,0.250,3357296,137704,179144,4346464,9797.129,7359.594,0,203.961,0,15.997,1310,1982,1.020,1.320,1.170,1,0,0,0,0,16,154,5,9,0
29-09 12:50:23,27.507,2.000,68.517,0.250,0,3362924,131812,179276,4346596,220788.756,214068.089,0,1628.404,0,130.032,2517,4115,1.010,1.310,1.170,1,0,2.000,0,0,16,154,5,10,0
29-09 12:50:24,14.001,17.251,67.753,0.250,0,3301432,193116,179280,4346780,4803.226,2067.097,0,212.010,0,20.001,2714,4273,1.010,1.310,1.170,3,0,303.014,0,0,16,154,5,10,0
29-09 12:50:25,13.002,19.753,66.011,0.250,0,3302268,192240,179292,4346808,5202.890,3644.623,0,3600.616,0,323.055,3541,4793,1.010,1.310,1.170,1,0,358.061,0,0,16,154,5,10,0
29-09 12:50:26,12.251,19.752,67.008,0,0.250,3302340,191996,179328,4346944,3472.399,1914.220,0,976.112,0,63.007,3031,4857,1.010,1.310,1.170,4,0,354.041,0,0,16,154,5,10,0
29-09 12:50:27,16.244,19.743,63.477,0.250,0,3303992,190304,179344,4346968,23944.452,22000.146,0,283.899,0,24.991,3046,4790,1.010,1.310,1.170,1,0,327.883,0,0,16,158,5,13,0
29-09 12:50:28,10.502,21.003,66.011,0,0,3304200,190004,179356,4347028,8792.416,3010.485,0,484.078,0,33.005,2938,4661,0.930,1.290,1.160,1,0,335.054,0,0,16,158,5,13,0
29-09 12:50:29,11.749,19.748,66.494,0,0,3304288,189884,179360,4347056,3455.706,2307.804,0,99.992,0,11.999,2759,4287,0.930,1.290,1.160,1,0,326.972,0,0,16,158,5,13,0
29-09 12:50:30,10.501,21.503,67.259,0,0,3304204,189944,179360,4347080,3190.424,1944.259,0,28.004,0,7.001,2796,4333,0.930,1.290,1.160,1,0,314.042,0,0,16,158,5,13,0
29-09 12:50:31,12.250,19.000,66.249,0.250,0,3303024,191084,179376,4347104,38952.299,5217.906,0,171.997,0,20.000,3368,4525,0.930,1.290,1.160,1,0,337.994,0,0,16,158,5,13,0
29-09 12:50:32,13.000,19.250,66.751,0,0,3303464,190600,179376,4347148,13131.263,7033.141,0,28.001,0,7.000,2822,4380,0.930,1.290,1.160,1,0,331.007,0,0,16,158,5,13,0
29-09 12:50:33,10.999,20.998,66.243,0,0,3303268,190772,179412,4347136,11121.843,8371.129,0,399.958,0,41.996,3040,4820,0.940,1.280,1.160,1,0,321.967,0,0,16,158,5,13,0
29-09 12:50:34,11.250,21.001,66.502,0.250,0,3303632,190292,179432,4347232,6448.200,2723.084,0,716.022,0,41.001,3070,5041,0.940,1.280,1.160,1,0,337.010,0,0,16,158,6,13,0
29-09 12:50:35,13.498,10.498,69.990,4.999,0,3315364,177688,179448,4348088,6904.006,4562.343,839.879,187.973,27.996,14.998,2099,3074,0.940,1.280,1.160,1,0,139.980,0,0,16,158,6,13,0
29-09 12:50:36,16.501,10.751,71.504,0,0,3322356,257760,179448,4268964,6185.322,1840.096,12.001,5204.271,1.000,35.002,1436,2069,0.940,1.280,1.160,1,0,37.002,0,0,16,158,6,13,0
29-09 12:50:37,21.502,8.501,66.005,2.750,0,3323808,243688,179464,4281568,19971.458,17068.246,112.008,2960.216,7.001,32.002,6529,13584,0.940,1.280,1.160,1,0,7.001,0,0,16,158,6,13,0
29-09 12:50:38,24.752,3.750,72.256,0.250,0,3346840,217732,179476,4284480,4375.381,1728.150,0,536.047,0,21.002,1366,1981,0.940,1.280,1.160,1,0,1.000,0,0,16,158,6,13,0
29-09 12:50:39,24.249,3.500,71.747,0,0,3352744,210900,179548,4285328,5200.787,2511.897,0,671.972,0,5.000,1253,1739,0.940,1.280,1.160,1,0,3.000,0,0,16,158,6,13,0
29-09 12:50:40,10.000,1.250,87.999,0.750,0,3353864,209456,179584,4285616,10450.822,6353.892,12.000,131.998,3.000,3.000,1133,1748,0.940,1.280,1.160,1,0,1.000,0,0,16,159,6,13,0
29-09 12:50:41,15.253,1.500,77.264,3.751,0,3356888,205492,179644,4286496,20290.571,17763.126,232.041,1308.230,11.002,92.016,1543,2437,0.940,1.280,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:42,20.245,1.750,76.231,0,0,3356528,200452,179660,4291880,11604.087,10754.301,0,527.868,0,23.994,1299,1791,0.940,1.280,1.160,0,0,0,0,0,16,159,6,13,0
29-09 12:50:43,17.752,1.000,76.009,3.500,0,3359192,197208,179716,4292404,23857.720,21946.502,56.006,852.097,13.001,42.005,1595,2440,0.950,1.270,1.160,2,0,2.000,0,0,16,159,6,13,0
29-09 12:50:44,14.741,1.999,77.703,5.497,0,3363120,191160,179872,4294364,20255.725,15889.371,1055.360,871.472,33.979,41.975,1696,2687,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:45,18.261,1.001,77.298,2.251,0,3364224,189396,179960,4294936,7270.479,7128.391,300.185,660.407,20.012,22.014,1326,1931,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:46,18.001,1.000,79.506,1.250,0,3368388,183600,180012,4296508,36765.941,5748.460,40.003,856.068,8.001,27.002,1733,1836,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:47,17.747,0.750,78.739,1.500,0,3370040,181048,180084,4297336,13577.058,12883.158,87.987,887.873,6.999,49.993,1393,2094,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:48,18.751,1.000,78.754,0.250,0,3371956,178560,180120,4297872,6547.321,6982.342,0,808.040,0,32.002,1375,2096,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:49,16.489,1.499,79.446,1.999,0,3373212,176292,180180,4298824,8075.460,6887.275,195.866,615.578,14.990,18.987,1380,1950,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:50,19.501,0.500,77.253,1.750,0,3374352,174780,180248,4299128,6111.275,6355.286,88.004,444.020,15.001,12.001,1212,1758,0.950,1.270,1.160,0,0,0,0,0,16,159,6,13,0
29-09 12:50:51,21.261,0.750,75.541,2.001,0,3375612,173048,180348,4299496,11943.449,5208.813,360.195,412.223,26.014,12.006,1354,1896,0.950,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:52,24.251,3.000,71.752,0.250,0,3377516,166376,180720,4303892,10165.224,7872.173,0,1120.025,0,42.001,1473,2032,0.950,1.270,1.160,2,0,0,0,0,16,159,6,13,0
29-09 12:50:53,21.499,5.750,71.245,0.750,0,3385492,153028,181000,4309272,9352.355,2467.830,0,1487.897,0,71.995,1629,2221,0.960,1.270,1.160,2,0,3.000,0,0,16,159,6,13,0
29-09 12:50:54,21.506,5.251,71.519,0.750,0,3386332,142800,181780,4317872,15302.009,13700.590,0,1908.500,0,78.020,1663,2261,0.960,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:55,22.247,4.249,71.991,1.250,0,3385720,131328,182492,4329220,5555.311,3019.626,43.995,1787.778,2.000,71.991,1579,2167,0.960,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:56,23.002,4.000,71.256,1.000,0,3386632,123192,183072,4336084,11283.925,6852.562,0,9184.753,0,434.036,2242,2243,0.960,1.270,1.160,1,0,0,0,0,16,159,6,13,0
29-09 12:50:57,20.998,3.500,66.494,7.749,0,3331688,198792,183188,4315624,11846.898,9619.105,971.910,1087.899,13.999,34.997,1513,2075,0.960,1.270,1.160,2,0,2.000,0,0,16,158,6,13,0
29-09 12:50:58,21.999,5.500,72.248,0.250,0,3365148,164200,183256,4316688,4688.883,1779.956,4.000,419.990,1.000,19.000,1426,2006,0.960,1.260,1.160,1,0,5.000,0,0,16,158,6,13,0
29-09 12:50:59,24.499,7.250,66.248,0.500,0,3375888,152232,183340,4317832,3800.875,2079.931,103.997,787.974,2.000,13.000,8653,18341,0.960,1.260,1.160,1,0,10.000,0,0,16,158,6,13,0
29-09 12:51:00,24.780,3.254,71.837,0.250,0,3354088,173860,183356,4317988,20203.608,1730.107,0,2839.458,0,74.090,1646,2029,0.960,1.260,1.160,1,0,3.004,0,0,16,158,6,13,0
29-09 12:51:01,24.723,2.497,72.421,0,0,3373848,154084,183356,4318004,20695.297,2293.484,0,0,0,0,1518,1759,0.960,1.260,1.160,2,0,1.998,0,0,16,158,6,13,0
29-09 12:51:02,25.251,5.750,66.752,0,0,3378824,149084,183356,4318028,8515.264,7320.227,0,24.001,0,6.000,9827,20327,0.960,1.260,1.160,2,0,12.000,0,0,16,158,6,13,0
